Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment _method 
8/31/2025,13:11,BKG100176,Cancelled by Driver,CUST7741,Prime Plus,Banashankari,Electronic City,,,,,Customer related issue,,,,,,,Wallet
8/9/2025,20:11,BKG100177,Cancelled by Driver,CUST6727,eBike,Sarjapur Road,Hoodi,,,,,More than permitted people in there,,,,,,,Cash
8/28/2025,5:12,BKG100178,Cancelled by Customer,CUST2205,Auto,RT Nagar,Cunningham Road,,,AC is not working,AC is not working,,,,,,,,Credit Card
8/17/2025,21:40,BKG100179,Success,CUST8504,Prime Plus,Majestic,Electronic City,10,13,,,,,,1167.6,44.56,3.5,4.6,Credit Card
8/9/2025,1:30,BKG100180,Incomplete,CUST3341,eBike,Bommanahalli,KR Puram,,,,,,Other Issue,Other Issue,,,,,Debit Card
8/5/2025,17:53,BKG100181,Success,CUST1052,Bike,Wilson Garden,Indiranagar,6,12,,,,,,648.73,21.1,4.4,4.3,Cash
8/19/2025,19:54,BKG100182,Success,CUST1897,Prime Plus,Hosakerehalli,Wilson Garden,4,9,,,,,,1014.81,25.63,4,4.1,UPI
8/30/2025,11:41,BKG100183,Success,CUST8102,Bike,Wilson Garden,Sarjapur Road,10,14,,,,,,510.66,44.43,4.8,3.9,Credit Card
8/10/2025,21:13,BKG100184,Success,CUST2388,Bike,Koramangala,Chamarajpet,8,11,,,,,,1262.11,26.23,5,4.3,Credit Card
8/28/2025,8:34,BKG100185,Success,CUST8360,Auto,Malleswaram,Hebbal,5,10,,,,,,723.07,17.49,3.6,3.5,Debit Card
8/19/2025,10:58,BKG100186,Success,CUST9688,Mini,Vijayanagar,Kudlu Gate,5,6,,,,,,485.06,45.27,4.7,4.6,Debit Card
8/31/2025,14:19,BKG100187,Success,CUST9913,Prime SUV,Electronic City,Bannerghatta Road,6,6,,,,,,950.66,39.2,4.5,4.5,UPI
8/25/2025,20:21,BKG100188,Success,CUST2144,Prime Plus,Yeshwanthpur,Ulsoor,5,13,,,,,,1214.66,49.6,3.2,3.6,Debit Card
8/27/2025,7:39,BKG100189,Success,CUST6447,Auto,Whitefield,Hennur,7,17,,,,,,174.61,33.02,4.8,3.7,Wallet
8/2/2025,17:27,BKG100190,Cancelled by Driver,CUST7471,Bike,Electronic City,Hosakerehalli,,,,,Customer related issue,,,,,,,Credit Card
8/7/2025,12:38,BKG100191,Success,CUST1816,Bike,Rajajinagar,Shanti Nagar,7,14,,,,,,964.7,48.22,3.7,4.3,Cash
8/23/2025,10:50,BKG100192,Success,CUST2255,Bike,Vijayanagar,Malleswaram,5,8,,,,,,802.99,23.94,4.3,3.4,Cash
8/7/2025,23:10,BKG100193,Cancelled by Customer,CUST3119,Prime Sedan,Sarjapur Road,Bellandur,,,AC is not working,AC is not working,,,,,,,,Cash
8/16/2025,20:29,BKG100194,Success,CUST1276,Bike,Koramangala,Hoodi,7,11,,,,,,1497.07,12.62,3.3,4,UPI
8/18/2025,12:27,BKG100195,Cancelled by Driver,CUST8883,Auto,Koramangala,Electronic City,,,,,More than permitted people in there,,,,,,,Credit Card
8/23/2025,2:41,BKG100196,Success,CUST7758,eBike,Rajajinagar,Kengeri,10,19,,,,,,576.43,14.78,3.5,3.9,Wallet
8/12/2025,18:38,BKG100197,Success,CUST1696,Prime SUV,Hosakerehalli,Hoodi,10,13,,,,,,570.89,3.46,3.9,4.6,Cash
8/18/2025,22:59,BKG100198,Cancelled by Driver,CUST6486,Bike,Lavelle Road,Sarjapur Road,,,,,Personal & Car related issues,,,,,,,Credit Card
8/17/2025,18:35,BKG100199,Success,CUST1477,Bike,Horamavu,Frazer Town,4,15,,,,,,141.69,29.23,3.4,4.5,Credit Card
8/22/2025,8:18,BKG100200,Incomplete,CUST4991,Prime Sedan,Chickpet,Hebbal,,,,,,Other Issue,Other Issue,,,,,Cash
8/17/2025,14:59,BKG100201,Cancelled by Customer,CUST4020,Bike,Majestic,Mahadevapura,,,Change of plans,Change of plans,,,,,,,,Debit Card
8/24/2025,17:49,BKG100202,Cancelled by Customer,CUST3716,Auto,Bellandur,MG Road,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Cash
8/10/2025,21:08,BKG100203,Success,CUST1978,Prime Plus,Electronic City,Vijayanagar,7,8,,,,,,973.07,13.75,4.1,4.6,UPI
8/21/2025,8:15,BKG100204,Success,CUST5097,eBike,Kudlu Gate,Ulsoor,5,12,,,,,,1358.61,18.36,4.6,4.5,Debit Card
8/4/2025,1:06,BKG100205,Cancelled by Customer,CUST1111,Mini,Lavelle Road,Sarjapur Road,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,UPI
8/2/2025,4:46,BKG100206,Success,CUST5821,Prime SUV,Shivaji Nagar,Chamarajpet,9,13,,,,,,814.99,13.28,3.4,3.9,Cash
8/6/2025,5:27,BKG100207,Cancelled by Driver,CUST1689,eBike,Hennur,Marathahalli,,,,,The customer was coughing/sick,,,,,,,Cash
8/14/2025,14:11,BKG100208,Cancelled by Driver,CUST9122,Auto,HSR Layout,BTM Layout,,,,,Customer related issue,,,,,,,Wallet
8/5/2025,1:45,BKG100209,Cancelled by Customer,CUST3157,Prime SUV,Brookefield,Basaveshwaranagar,,,AC is not working,AC is not working,,,,,,,,UPI
8/24/2025,12:39,BKG100210,Success,CUST2365,Prime Sedan,Nagarbhavi,Horamavu,6,18,,,,,,847.73,13.05,4.3,4,UPI
8/12/2025,13:36,BKG100211,Success,CUST8302,Prime Plus,Hoodi,Ulsoor,7,14,,,,,,1482.47,14.82,4.5,3.6,Cash
8/12/2025,14:47,BKG100212,Success,CUST6766,Prime Plus,Bommanahalli,Bannerghatta Road,9,6,,,,,,505.95,35.27,3,3.6,Credit Card
8/20/2025,4:43,BKG100213,Cancelled by Customer,CUST8849,Bike,Domlur,Hebbal,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Cash
8/24/2025,14:33,BKG100214,Cancelled by Driver,CUST5098,eBike,Bellandur,Ulsoor,,,,,More than permitted people in there,,,,,,,Wallet
8/12/2025,3:47,BKG100215,Cancelled by Driver,CUST4579,Auto,Wilson Garden,Indiranagar,,,,,More than permitted people in there,,,,,,,Credit Card
8/7/2025,20:18,BKG100216,Success,CUST2923,Prime Sedan,MG Road,Rajajinagar,6,11,,,,,,641.07,23.87,3.9,3.5,Wallet
8/20/2025,21:01,BKG100217,Cancelled by Customer,CUST6637,Auto,Basaveshwaranagar,Majestic,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,Cash
8/20/2025,17:17,BKG100218,Success,CUST1655,Bike,Hosakerehalli,Chickpet,4,10,,,,,,609.98,46.54,4,4.4,Credit Card
8/20/2025,11:25,BKG100219,Cancelled by Driver,CUST3902,Prime SUV,JP Nagar,Kengeri,,,,,Customer related issue,,,,,,,Wallet
8/4/2025,18:30,BKG100220,Incomplete,CUST1144,Prime Sedan,Kudlu Gate,Yeshwanthpur,,,,,,Vehicle Breakdown,Vehicle Breakdown,,,,,Debit Card
8/26/2025,8:50,BKG100221,Cancelled by Customer,CUST3704,Prime Sedan,Sarjapur Road,Hosakerehalli,,,Wrong Address,Wrong Address,,,,,,,,Credit Card
8/31/2025,5:55,BKG100222,Success,CUST4751,Prime Plus,Whitefield,Rajajinagar,8,9,,,,,,605.56,18.59,4.1,4.4,Wallet
8/13/2025,18:18,BKG100223,Cancelled by Customer,CUST6039,Auto,Chickpet,Basavanagudi,,,AC is not working,AC is not working,,,,,,,,UPI
8/1/2025,19:33,BKG100224,Success,CUST7310,eBike,Majestic,KR Puram,8,14,,,,,,371.78,17.15,4.9,3.7,Debit Card
8/26/2025,13:04,BKG100225,Success,CUST6011,Mini,Seshadripuram,Ulsoor,6,11,,,,,,1146.12,4.29,4,3.2,Debit Card
8/17/2025,16:41,BKG100226,Success,CUST9819,Bike,Brookefield,Malleswaram,7,8,,,,,,222.32,15.45,3.5,4,Debit Card
8/30/2025,22:14,BKG100227,Cancelled by Driver,CUST5814,eBike,Chamarajpet,Sadashivanagar,,,,,Personal & Car related issues,,,,,,,Debit Card
8/19/2025,5:47,BKG100228,Success,CUST4473,Auto,Electronic City,Jayanagar,8,5,,,,,,73.86,41.05,3.6,3.6,Debit Card
8/3/2025,13:46,BKG100229,Cancelled by Driver,CUST1211,Bike,Frazer Town,Nagawara,,,,,The customer was coughing/sick,,,,,,,Credit Card
8/3/2025,17:06,BKG100230,Success,CUST9934,Bike,Bellandur,Sadashivanagar,8,8,,,,,,390.92,39.25,3.6,4.3,UPI
8/7/2025,4:23,BKG100231,Cancelled by Driver,CUST3024,Bike,RT Nagar,Kudlu Gate,,,,,More than permitted people in there,,,,,,,Cash
8/6/2025,3:40,BKG100232,Cancelled by Driver,CUST8175,eBike,Bellandur,Nagawara,,,,,Customer related issue,,,,,,,Debit Card
8/1/2025,21:51,BKG100233,Success,CUST8719,Auto,Koramangala,Hoodi,8,15,,,,,,239.52,34.23,4.8,4.3,Cash
8/2/2025,18:22,BKG100234,Cancelled by Customer,CUST6897,Mini,Yeshwanthpur,Nagawara,,,Change of plans,Change of plans,,,,,,,,Credit Card
8/30/2025,11:16,BKG100235,Success,CUST6474,Bike,Rajajinagar,Frazer Town,6,20,,,,,,444.07,28.29,3.6,4.7,Wallet
8/10/2025,19:01,BKG100236,Success,CUST5709,Mini,Chickpet,Kadubeesanahalli,4,7,,,,,,618.93,10.3,3.1,3.7,Debit Card
8/8/2025,13:48,BKG100237,Success,CUST7896,Prime Sedan,Marathahalli,Chickpet,10,9,,,,,,847.51,40.02,4.6,3.9,Credit Card
8/22/2025,6:43,BKG100238,Cancelled by Customer,CUST7588,eBike,Banashankari,Jayanagar,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Credit Card
8/8/2025,20:03,BKG100239,Cancelled by Customer,CUST1827,Bike,Marathahalli,Jayanagar,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,Credit Card
8/10/2025,13:18,BKG100240,Success,CUST6870,Prime Plus,Sarjapur Road,JP Nagar,3,16,,,,,,1300.32,2.67,4.3,3.5,UPI
8/8/2025,22:29,BKG100241,Success,CUST4359,eBike,Yeshwanthpur,Hennur,4,20,,,,,,1322.68,42.15,3.9,4.5,Wallet
8/13/2025,23:48,BKG100242,Success,CUST1625,Auto,Hosakerehalli,Domlur,10,5,,,,,,363.17,23.83,3.1,4.5,Wallet
8/11/2025,9:33,BKG100243,Success,CUST3145,Prime Sedan,Cunningham Road,Bannerghatta Road,10,19,,,,,,201.89,11.23,4.8,4.6,Wallet
8/15/2025,20:38,BKG100244,Success,CUST1578,Mini,Shivaji Nagar,Chickpet,5,12,,,,,,1350.93,33.95,4.9,4.6,Debit Card
8/20/2025,7:36,BKG100245,Incomplete,CUST2348,Prime Sedan,BTM Layout,JP Nagar,,,,,,Customer Demand,Customer Demand,,,,,Wallet
8/26/2025,11:40,BKG100246,Cancelled by Customer,CUST9412,Mini,Nagarbhavi,Sarjapur Road,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Cash
8/1/2025,21:42,BKG100247,Cancelled by Customer,CUST2234,Prime Sedan,Ulsoor,Chamarajpet,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,Cash
8/30/2025,2:58,BKG100248,Success,CUST3821,Prime Sedan,Hennur,MG Road,3,12,,,,,,1021.83,6.35,4,3.1,Credit Card
8/14/2025,4:15,BKG100249,Cancelled by Customer,CUST4216,Auto,Bommanahalli,Chickpet,,,AC is not working,AC is not working,,,,,,,,Debit Card
8/31/2025,22:56,BKG100250,Success,CUST6380,eBike,Koramangala,Malleswaram,3,18,,,,,,1341.71,48.36,3.7,4.2,Credit Card
8/23/2025,2:19,BKG100251,Success,CUST8912,Mini,Kengeri,Basavanagudi,5,13,,,,,,921.45,38.42,3.4,4,Credit Card
8/7/2025,19:05,BKG100252,Cancelled by Driver,CUST4471,Auto,Sadashivanagar,Shanti Nagar,,,,,The customer was coughing/sick,,,,,,,Wallet
8/15/2025,10:56,BKG100253,Success,CUST5700,eBike,Wilson Garden,Chickpet,6,15,,,,,,1066.02,43.72,3.5,3.1,UPI
8/18/2025,19:55,BKG100254,Incomplete,CUST6555,eBike,Rajajinagar,JP Nagar,,,,,,Vehicle Breakdown,Vehicle Breakdown,,,,,Wallet
8/7/2025,4:11,BKG100255,Cancelled by Driver,CUST4822,Prime Plus,KR Puram,Bannerghatta Road,,,,,More than permitted people in there,,,,,,,UPI
8/15/2025,1:48,BKG100256,Cancelled by Customer,CUST4639,Prime Plus,Lavelle Road,Sadashivanagar,,,AC is not working,AC is not working,,,,,,,,Credit Card
8/17/2025,20:14,BKG100257,Success,CUST5371,Bike,Seshadripuram,Kengeri,8,18,,,,,,438.5,17.18,4,3.7,Credit Card
8/2/2025,11:14,BKG100258,Cancelled by Driver,CUST6454,Prime SUV,Ulsoor,Sadashivanagar,,,,,More than permitted people in there,,,,,,,Debit Card
8/15/2025,17:35,BKG100259,Success,CUST3592,Mini,Marathahalli,MG Road,6,12,,,,,,599.37,17.39,4.2,3.4,Debit Card
8/1/2025,21:01,BKG100260,Cancelled by Customer,CUST2246,Prime Plus,RT Nagar,Cunningham Road,,,Wrong Address,Wrong Address,,,,,,,,Credit Card
8/23/2025,19:35,BKG100261,Cancelled by Driver,CUST7069,eBike,Brookefield,Chickpet,,,,,More than permitted people in there,,,,,,,UPI
8/10/2025,8:27,BKG100262,Success,CUST4128,Prime Plus,Shanti Nagar,Lavelle Road,9,6,,,,,,687.05,24.09,4.7,3.6,Credit Card
8/23/2025,1:20,BKG100263,Success,CUST6233,Bike,Hebbal,Nagawara,5,12,,,,,,910.92,33.72,3.7,3.8,Cash
8/3/2025,13:19,BKG100264,Cancelled by Customer,CUST1357,Bike,Chamarajpet,Chamarajpet,,,AC is not working,AC is not working,,,,,,,,Cash
8/19/2025,17:49,BKG100265,Cancelled by Customer,CUST1678,eBike,Kadubeesanahalli,Sarjapur Road,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,Credit Card
8/12/2025,13:15,BKG100266,Success,CUST7781,Prime Sedan,Domlur,Yeshwanthpur,3,20,,,,,,1051.81,5.72,4.6,3.7,Debit Card
8/3/2025,18:25,BKG100267,Incomplete,CUST9315,eBike,Marathahalli,Chamarajpet,,,,,,Vehicle Breakdown,Vehicle Breakdown,,,,,Cash
8/9/2025,3:06,BKG100268,Cancelled by Driver,CUST7577,Auto,Chamarajpet,Nagawara,,,,,Customer related issue,,,,,,,Cash
8/4/2025,13:13,BKG100269,Success,CUST7096,Mini,Yeshwanthpur,Indiranagar,8,11,,,,,,893.41,7.53,4.5,3.4,Wallet
8/22/2025,0:38,BKG100270,Success,CUST9183,Bike,Lavelle Road,Hebbal,7,16,,,,,,565.3,31.47,4.1,3.9,Debit Card
8/16/2025,21:15,BKG100271,Cancelled by Driver,CUST2403,eBike,Chamarajpet,Bommanahalli,,,,,Personal & Car related issues,,,,,,,Debit Card
8/23/2025,1:33,BKG100272,Success,CUST2216,Prime Sedan,Vijayanagar,Vijayanagar,5,19,,,,,,1109.52,43.49,4,4.7,Credit Card
8/21/2025,23:35,BKG100273,Success,CUST6273,Prime Sedan,RT Nagar,Cunningham Road,6,5,,,,,,1378.86,12.26,5,4.6,Cash
8/8/2025,8:04,BKG100274,Success,CUST6523,eBike,Peenya,Nagawara,3,7,,,,,,1083.8,11.42,4.5,4.6,Debit Card
8/2/2025,0:19,BKG100275,Success,CUST4788,Auto,Sarjapur Road,Peenya,4,20,,,,,,1248.52,31.53,5,4.2,Debit Card
8/30/2025,8:19,BKG100276,Success,CUST7054,Mini,Lavelle Road,Malleswaram,2,11,,,,,,352.69,10.08,4,4.4,Credit Card
8/2/2025,19:29,BKG100277,Success,CUST3018,Prime SUV,JP Nagar,Indiranagar,2,17,,,,,,908.41,16.22,3.6,3.6,Debit Card
8/28/2025,21:32,BKG100278,Success,CUST1434,Mini,Nagawara,Kudlu Gate,2,7,,,,,,1412.74,40.67,3.5,3.6,UPI
8/28/2025,23:24,BKG100279,Success,CUST8666,Prime Plus,Shivaji Nagar,BTM Layout,3,10,,,,,,508.83,9.88,3.1,3.1,Debit Card
8/22/2025,21:20,BKG100280,Cancelled by Driver,CUST5109,Bike,Jayanagar,Kengeri,,,,,Customer related issue,,,,,,,Credit Card
8/30/2025,1:17,BKG100281,Cancelled by Customer,CUST8854,Prime Plus,Nagarbhavi,Domlur,,,AC is not working,AC is not working,,,,,,,,Wallet
8/22/2025,22:18,BKG100282,Success,CUST1063,Prime SUV,Chamarajpet,Domlur,3,9,,,,,,1497.87,46.72,4.3,4.5,Debit Card
8/19/2025,5:46,BKG100283,Cancelled by Driver,CUST2964,Prime Plus,Jayanagar,Nagawara,,,,,Customer related issue,,,,,,,Wallet
8/23/2025,13:31,BKG100284,Success,CUST9168,Prime Sedan,Kadubeesanahalli,Mahadevapura,5,6,,,,,,1072.26,24.93,4.9,3.5,Credit Card
8/30/2025,7:38,BKG100285,Cancelled by Driver,CUST3532,Prime SUV,Koramangala,Richmond Town,,,,,More than permitted people in there,,,,,,,Debit Card
8/27/2025,23:01,BKG100286,Incomplete,CUST6315,Mini,Basaveshwaranagar,HSR Layout,,,,,,Vehicle Breakdown,Vehicle Breakdown,,,,,Credit Card
8/5/2025,12:02,BKG100287,Success,CUST5525,Auto,Bommanahalli,HSR Layout,9,13,,,,,,453.87,9.6,4.4,4.9,Credit Card
8/18/2025,9:11,BKG100288,Cancelled by Customer,CUST3954,eBike,Nagawara,HSR Layout,,,AC is not working,AC is not working,,,,,,,,Debit Card
8/20/2025,14:26,BKG100289,Success,CUST8483,Prime SUV,Richmond Town,HSR Layout,10,8,,,,,,1022.69,33.24,3.4,4.1,Debit Card
8/17/2025,9:40,BKG100290,Success,CUST3706,Prime Sedan,Indiranagar,Hosakerehalli,3,10,,,,,,488.81,26.16,4.1,4.9,UPI
8/3/2025,23:35,BKG100291,Success,CUST2526,Prime Plus,Jayanagar,Hosakerehalli,3,7,,,,,,319.53,5.47,3.1,4,Cash
8/4/2025,0:39,BKG100292,Success,CUST5990,Prime SUV,Domlur,Lavelle Road,6,8,,,,,,152.99,7.86,3.6,4.6,Cash
8/23/2025,22:54,BKG100293,Cancelled by Customer,CUST1732,Bike,Shivaji Nagar,Chickpet,,,Change of plans,Change of plans,,,,,,,,Debit Card
8/2/2025,17:10,BKG100294,Cancelled by Driver,CUST5611,Prime Sedan,RT Nagar,Kadubeesanahalli,,,,,Customer related issue,,,,,,,Credit Card
8/1/2025,20:54,BKG100295,Success,CUST4922,Prime Sedan,Horamavu,MG Road,2,8,,,,,,465.47,6.47,3.8,4.4,UPI
8/6/2025,19:06,BKG100296,Success,CUST1237,Prime Plus,Richmond Town,Nagawara,8,5,,,,,,98.91,8.64,3.8,4.5,Cash
8/23/2025,8:12,BKG100297,Cancelled by Customer,CUST1367,Bike,Nagawara,Ulsoor,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,UPI
8/6/2025,18:04,BKG100298,Cancelled by Customer,CUST1232,Prime Plus,Bommanahalli,Sadashivanagar,,,Change of plans,Change of plans,,,,,,,,Wallet
8/16/2025,1:28,BKG100299,Success,CUST4467,Mini,Chickpet,JP Nagar,8,12,,,,,,1078.35,25.56,4.6,3.9,Credit Card
8/24/2025,22:48,BKG100300,Cancelled by Driver,CUST5168,Auto,Kudlu Gate,Nagarbhavi,,,,,Customer related issue,,,,,,,Credit Card
8/19/2025,7:53,BKG100301,Cancelled by Driver,CUST1647,Mini,Jayanagar,Yeshwanthpur,,,,,Customer related issue,,,,,,,Cash
8/10/2025,14:20,BKG100302,Success,CUST4765,Prime Plus,Domlur,Chickpet,7,8,,,,,,350.97,18.55,3.5,4,Debit Card
8/30/2025,4:57,BKG100303,Cancelled by Customer,CUST8975,Prime Sedan,HSR Layout,KR Puram,,,Change of plans,Change of plans,,,,,,,,Wallet
8/29/2025,14:27,BKG100304,Success,CUST2500,eBike,Marathahalli,Richmond Town,7,10,,,,,,317.91,25.5,3.3,4.9,UPI
8/8/2025,13:57,BKG100305,Success,CUST7123,Prime Sedan,Seshadripuram,Bellandur,9,18,,,,,,894.91,46.65,3.2,4.5,Wallet
8/17/2025,18:35,BKG100306,Success,CUST9680,Prime SUV,Chamarajpet,Banashankari,5,12,,,,,,991.64,48.6,4.3,4.7,Wallet
8/14/2025,8:21,BKG100307,Cancelled by Customer,CUST7201,Prime SUV,Basavanagudi,Malleswaram,,,AC is not working,AC is not working,,,,,,,,Debit Card
8/31/2025,23:51,BKG100308,Success,CUST1184,eBike,Bannerghatta Road,Bellandur,9,17,,,,,,299.9,36.48,3.4,4.2,Cash
8/11/2025,8:59,BKG100309,Success,CUST9859,Mini,Ulsoor,Bellandur,10,20,,,,,,1205.17,35.75,3.3,4.9,Credit Card
8/16/2025,6:38,BKG100310,Incomplete,CUST1286,Auto,Whitefield,Bellandur,,,,,,Customer Demand,Customer Demand,,,,,Credit Card
8/2/2025,1:10,BKG100311,Cancelled by Driver,CUST5134,eBike,Horamavu,Kadubeesanahalli,,,,,More than permitted people in there,,,,,,,Credit Card
8/2/2025,10:03,BKG100312,Success,CUST9011,Prime SUV,Basaveshwaranagar,Electronic City,8,7,,,,,,1450.8,20.2,4.7,3.1,Debit Card
8/10/2025,23:14,BKG100313,Cancelled by Driver,CUST2091,Prime Plus,Wilson Garden,Kengeri,,,,,More than permitted people in there,,,,,,,Debit Card
8/10/2025,6:59,BKG100314,Success,CUST6188,Prime Plus,Cunningham Road,Majestic,7,8,,,,,,658.71,37.11,3.7,3.5,Cash
8/9/2025,18:01,BKG100315,Cancelled by Customer,CUST9384,Auto,Hebbal,Ulsoor,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Cash
8/16/2025,16:53,BKG100316,Cancelled by Driver,CUST1234,Auto,Chamarajpet,Hosakerehalli,,,,,Personal & Car related issues,,,,,,,UPI
8/28/2025,0:01,BKG100317,Success,CUST6270,Auto,Horamavu,Whitefield,7,16,,,,,,813.94,28.62,3.8,3.5,UPI
8/22/2025,20:39,BKG100318,Success,CUST6847,Bike,Bannerghatta Road,Peenya,8,11,,,,,,1288.26,40.13,3.9,4.6,Cash
8/25/2025,23:14,BKG100319,Success,CUST9354,Bike,Hennur,Lavelle Road,5,7,,,,,,239.95,4.75,3.9,4.1,UPI
8/12/2025,15:23,BKG100320,Cancelled by Customer,CUST7304,Bike,Chickpet,Nagawara,,,Change of plans,Change of plans,,,,,,,,Credit Card
8/29/2025,1:09,BKG100321,Success,CUST5395,Prime Sedan,Nagarbhavi,Majestic,6,13,,,,,,1032.38,42.14,3.2,4.9,Cash
8/22/2025,11:25,BKG100322,Cancelled by Customer,CUST2326,eBike,Nagawara,Hosakerehalli,,,Wrong Address,Wrong Address,,,,,,,,Wallet
8/25/2025,20:37,BKG100323,Cancelled by Customer,CUST8250,Auto,Bommanahalli,Cunningham Road,,,Wrong Address,Wrong Address,,,,,,,,Credit Card
8/24/2025,7:42,BKG100324,Success,CUST8730,Prime Plus,Kengeri,RT Nagar,7,6,,,,,,329.77,40.19,3.6,3,Credit Card
8/26/2025,6:31,BKG100325,Cancelled by Customer,CUST4945,Bike,MG Road,RT Nagar,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Cash
8/12/2025,20:13,BKG100326,Cancelled by Customer,CUST8930,Prime Plus,HSR Layout,Bellandur,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,Credit Card
8/27/2025,22:42,BKG100327,Success,CUST7694,Mini,Jayanagar,Chickpet,5,17,,,,,,305.59,8.5,4.9,4.3,Wallet
8/8/2025,8:04,BKG100328,Cancelled by Customer,CUST1583,Prime Plus,Malleswaram,Bellandur,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Debit Card
8/7/2025,22:52,BKG100329,Success,CUST8477,Prime Sedan,Lavelle Road,Nagarbhavi,7,9,,,,,,1465.45,16.19,4.6,3.2,Wallet
8/15/2025,8:29,BKG100330,Success,CUST5430,Prime SUV,Rajajinagar,Hennur,3,13,,,,,,861.02,24.24,4.5,4.3,Wallet
8/25/2025,8:24,BKG100331,Cancelled by Customer,CUST4916,Prime SUV,Frazer Town,Mahadevapura,,,Driver asked to cancel,Driver asked to cancel,,,,,,,,Cash
8/1/2025,5:15,BKG100332,Cancelled by Customer,CUST2340,Mini,Hoodi,Brookefield,,,Driver is not moving towards pickup location,Driver is not moving towards pickup location,,,,,,,,Cash
8/8/2025,6:45,BKG100333,Success,CUST5591,Bike,Lavelle Road,Nagarbhavi,3,11,,,,,,955.16,47.08,3.2,4,Debit Card
8/22/2025,4:59,BKG100334,Success,CUST9517,Bike,Frazer Town,Hoodi,9,13,,,,,,465.16,18.13,3.8,3.2,Debit Card
8/24/2025,9:52,BKG100335,Cancelled by Driver,CUST9776,Prime Sedan,Seshadripuram,Wilson Garden,,,,,Personal & Car related issues,,,,,,,UPI
8/11/2025,15:16,BKG100336,Success,CUST4243,eBike,Seshadripuram,Frazer Town,6,10,,,,,,1329.21,32.32,4.5,4.1,UPI
8/26/2025,16:35,BKG100337,Success,CUST8493,Bike,Koramangala,Nagarbhavi,6,12,,,,,,715.98,44.37,4.6,4,Cash
8/4/2025,11:42,BKG100338,Success,CUST5570,Prime Sedan,Koramangala,Banashankari,9,9,,,,,,124.29,44.93,4.4,3.5,Cash
8/18/2025,23:56,BKG100339,Success,CUST2615,Prime SUV,Kengeri,Brookefield,10,15,,,,,,567.42,48.65,3.9,4,UPI
8/4/2025,18:15,BKG100340,Cancelled by Customer,CUST8200,Mini,Rajajinagar,Electronic City,,,Wrong Address,Wrong Address,,,,,,,,Debit Card
8/22/2025,12:29,BKG100341,Cancelled by Driver,CUST1172,Prime Sedan,Peenya,Malleswaram,,,,,Customer related issue,,,,,,,UPI
8/31/2025,22:49,BKG100342,Cancelled by Driver,CUST7583,Mini,Majestic,Kengeri,,,,,The customer was coughing/sick,,,,,,,Cash
8/26/2025,8:41,BKG100343,Success,CUST8228,Mini,Bellandur,Indiranagar,5,14,,,,,,674.02,17.77,4.6,3.4,Cash
8/29/2025,6:33,BKG100344,Cancelled by Customer,CUST4231,Prime SUV,Hennur,KR Puram,,,Wrong Address,Wrong Address,,,,,,,,UPI
8/17/2025,6:31,BKG100345,Cancelled by Driver,CUST7546,eBike,Sadashivanagar,Koramangala,,,,,Personal & Car related issues,,,,,,,Cash
8/22/2025,14:45,BKG100346,Success,CUST5048,eBike,Kengeri,JP Nagar,7,10,,,,,,369.31,29.91,4.7,4.9,Wallet
8/19/2025,16:28,BKG100347,Success,CUST1826,eBike,Nagawara,RT Nagar,8,10,,,,,,139.72,47.32,4.9,4.9,Wallet
8/11/2025,9:54,BKG100348,Success,CUST4431,Prime SUV,Electronic City,Majestic,3,5,,,,,,504.68,43.97,3.7,3.9,Credit Card
8/8/2025,18:20,BKG100349,Cancelled by Customer,CUST9433,Prime SUV,Richmond Town,Seshadripuram,,,Wrong Address,Wrong Address,,,,,,,,UPI
8/3/2025,20:30,BKG100350,Success,CUST5122,Prime Sedan,Electronic City,Richmond Town,3,14,,,,,,668.59,13.25,4.1,4,Credit Card
8/6/2025,3:10,BKG100351,Success,CUST6313,Mini,Bellandur,Frazer Town,4,8,,,,,,1486.52,5.62,3.5,4.1,UPI
8/4/2025,17:35,BKG100352,Success,CUST2341,Auto,Horamavu,Seshadripuram,7,8,,,,,,439.25,9.42,5,4.4,Debit Card
